sourceId,sourceName,author,title,description,url,urlToImage,publishedAt,content
antara-general,ANTARA News,,Mensesneg ungkap alasan pemerintah tunjuk Nanik jadi Kepala BGN,ANTARA - Pemerintah menunjuk Nanik S Deyang sebagai pimpinan Badan Gizi Nasional menggantikan Dadan Hindayana. Saat ...,https://www.antaranews.com/video/5594923/mensesneg-ungkap-alasan-pemerintah-tunjuk-nanik-jadi-kepala-bgn,https://img.antaranews.com/cache/800x533/2026/06/Sequence-13.16_31_54_04.Still558.jpg,2026-06-04T18:47:53.000Z,ANTARA - Pemerintah menunjuk Nanik S Deyang sebagai pimpinan Badan Gizi Nasional menggantikan Dadan Hindayana. Saat ...
republika-general,Republika,antara,ICOSEG 2026 di Undip Bahas Pembangunan Berkelanjutan,"REPUBLIKA.CO.ID, SEMARANG, – Universitas Diponegoro (Undip) Semarang akan menggelar International Conference on Sustainability, Equity, and Growth (ICOSEG) 2026 pada 3-4 Juni 2026. Acara ini bertujuan untuk mempertemukan peneliti dan...",https://news.republika.co.id/berita/tg4erp7130000/icoseg-2026-di-undip-bahas-pembangunan-berkelanjutan,https://static.republika.co.id/uploads/images/detailnews/006373100-1780598725-1001911246jpg.jpg,2026-06-04T18:45:25.000Z,"REPUBLIKA.CO.ID, SEMARANG, – Universitas Diponegoro (Undip) Semarang akan menggelar International Conference on Sustainability, Equity, and Growth (ICOSEG) 2026 pada 3-4 Juni 2026. Acara ini bertujuan untuk mempertemukan peneliti dan..."
antara-general,ANTARA News,,Riau kejar 7.000 sertifikasi halal jelang Oktober 2026,ANTARA - Kantor Wilayah Kementerian Agama Riau dan Badan Penyelenggara Jaminan Produk Halal (BPJPH) terus mempercepat ...,https://www.antaranews.com/video/5594912/riau-kejar-7000-sertifikasi-halal-jelang-oktober-2026,https://img.antaranews.com/cache/800x533/2026/06/Sequence-13.16_30_34_12.Still557.jpg,2026-06-04T18:44:39.000Z,ANTARA - Kantor Wilayah Kementerian Agama Riau dan Badan Penyelenggara Jaminan Produk Halal (BPJPH) terus mempercepat ...
liputan6-sports,Liputan6.com Bola,,Drama di Balik Perpisahan Juventus dan Dusan Vlahovic,Dusan Vlahovic dipastikan angkat kaki dari Juventus pada musim panas 2026 usai drama negosiasi alot. Inilah alasan dan deretan klub elite peminatnya.,https://www.liputan6.com/bola/read/7670471/drama-di-balik-perpisahan-juventus-dan-dusan-vlahovic,https://cdn1-production-images-kly.akamaized.net/xghXut5NLq2_i0HCBO9y-9qtHH0=/0x29:1024x606/673x379/filters:quality(75):strip_icc()/kly-media-production/medias/5397504/original/060087200_1761810409-Juventus__Dusan_Vlahovic.jpg,2026-06-04T18:43:59.000Z,Dusan Vlahovic dipastikan angkat kaki dari Juventus pada musim panas 2026 usai drama negosiasi alot. Inilah alasan dan deretan klub elite peminatnya.
antara-general,ANTARA News,,Atraksi udara Jupiter Aerobatic Team TNI AU pukau warga Banjarbaru,"ANTARA - Pesawat Jupiter Aerobatic Team (JAT) TNI Angkatan Udara melakukan atraksi udara di langit Kota Banjarbaru, ...",https://www.antaranews.com/video/5594905/atraksi-udara-jupiter-aerobatic-team-tni-au-pukau-warga-banjarbaru,https://img.antaranews.com/cache/800x533/2026/06/ATRAKSI-UDARA-JUPITER-AEROBATIC-TEAM-TNI-AU-PUKAU-WARGA-BANJARBARU.jpg,2026-06-04T18:42:22.000Z,"ANTARA - Pesawat Jupiter Aerobatic Team (JAT) TNI Angkatan Udara melakukan atraksi udara di langit Kota Banjarbaru, ..."
antara-general,ANTARA News,,Nanik: Presiden minta BGN fokus urus MBG di daerah 3T,"ANTARA - Presiden Prabowo Subianto meminta Kepala Badan Gizi Nasional (BGN) Nanik Sudaryati Deyang, untuk ...",https://www.antaranews.com/video/5594904/nanik-presiden-minta-bgn-fokus-urus-mbg-di-daerah-3t,https://img.antaranews.com/cache/800x533/2026/06/Sequence-13.16_27_13_12.Still556.jpg,2026-06-04T18:36:24.000Z,"ANTARA - Presiden Prabowo Subianto meminta Kepala Badan Gizi Nasional (BGN) Nanik Sudaryati Deyang, untuk ..."
antara-general,ANTARA News,,BKPRMI: Diplomasi global Prabowo perkuat ekonomi nasional,Dewan Pengurus Pusat (DPP) Badan Komunikasi Pemuda Remaja Masjid Indonesia (BKPRMI) mendukung kunjungan luar negeri ...,https://www.antaranews.com/berita/5594931/bkprmi-diplomasi-global-prabowo-perkuat-ekonomi-nasional,https://img.antaranews.com/cache/800x533/2026/06/02/1000271932.jpg,2026-06-04T18:34:39.000Z,Dewan Pengurus Pusat (DPP) Badan Komunikasi Pemuda Remaja Masjid Indonesia (BKPRMI) mendukung kunjungan luar negeri ...
antara-general,ANTARA News,,"Rupiah Rp18.000 per dolar, Mensesneg sebut fundamental ekonomi kuat",ANTARA - Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menanggapi fluktuasi nilai tukar rupiah yang telah ...,https://www.antaranews.com/video/5594897/rupiah-rp18000-per-dolar-mensesneg-sebut-fundamental-ekonomi-kuat,https://img.antaranews.com/cache/800x533/2026/06/Sequence-13.16_25_39_29.Still555.jpg,2026-06-04T18:33:58.000Z,ANTARA - Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menanggapi fluktuasi nilai tukar rupiah yang telah ...
antara-general,ANTARA News,,"Usai perawatan intensif, kedua korban peluru nyasar di UNP pulih","ANTARA - Setelah menjalani perawatan intensif lebih dari 24 jam, kedua korban yang diduga terkena peluru nyasar ...",https://www.antaranews.com/video/5594848/usai-perawatan-intensif-kedua-korban-peluru-nyasar-di-unp-pulih,https://img.antaranews.com/cache/800x533/2026/06/USAI-PERAWATAN-INTENSIF-KEDUA-KORBAN-PELURU-NYASAR-DI-UNP-PULIH.jpg,2026-06-04T18:33:03.000Z,"ANTARA - Setelah menjalani perawatan intensif lebih dari 24 jam, kedua korban yang diduga terkena peluru nyasar ..."
antara-general,ANTARA News,,"Dukungan publik Istora jadi pemantik ""pede"" Sabar/Reza melawan China","ANTARA - Ganda putra bulu tangkis Indonesia, Sabar Karyaman Gutama/Muhammad Reza Pahlevi Isfahani, menyusul wakil ...",https://www.antaranews.com/video/5594867/dukungan-publik-istora-jadi-pemantik-pede-sabar-reza-melawan-china,https://img.antaranews.com/cache/800x533/2026/06/Sequence-13.16_20_32_07.Still552.jpg,2026-06-04T18:31:55.000Z,"ANTARA - Ganda putra bulu tangkis Indonesia, Sabar Karyaman Gutama/Muhammad Reza Pahlevi Isfahani, menyusul wakil ..."
antara-general,ANTARA News,,4.077 sertifikat halal telah terbit dalam lima bulan di Kalsel,"ANTARA - Dalam lima bulan terakhir, Badan Penyelenggara Jaminan Produk Halal Kalimantan Selatan telah menerbitkan 4.077 ...",https://www.antaranews.com/video/5594881/4077-sertifikat-halal-telah-terbit-dalam-lima-bulan-di-kalsel,https://img.antaranews.com/cache/800x533/2026/06/Sequence-13.16_24_01_16.Still554.jpg,2026-06-04T18:31:36.000Z,"ANTARA - Dalam lima bulan terakhir, Badan Penyelenggara Jaminan Produk Halal Kalimantan Selatan telah menerbitkan 4.077 ..."
republika-general,Republika,antara,Polisi Buru Aktor Intelektual Demo Ricuh di Mamuju,"REPUBLIKA.CO.ID, MAMUJU, – Polresta Mamuju, Provinsi Sulawesi Barat, sedang memburu aktor intelektual di balik demonstrasi ricuh yang menyebabkan penganiayaan terhadap seorang anggota kepolisian di depan Kantor Balai Wilayah Sungai...",https://news.republika.co.id/berita/tg4e2b1130000/polisi-buru-aktor-intelektual-demo-ricuh-di-mamuju,https://static.republika.co.id/uploads/images/detailnews/083606900-1780597811-IMG_20260604_215319jpg.jpg,2026-06-04T18:30:11.000Z,"REPUBLIKA.CO.ID, MAMUJU, – Polresta Mamuju, Provinsi Sulawesi Barat, sedang memburu aktor intelektual di balik demonstrasi ricuh yang menyebabkan penganiayaan terhadap seorang anggota kepolisian di depan Kantor Balai Wilayah Sungai..."
tirto-general,Tirto.id,,"AIP Capital Announces Matt Stevens as Managing Director, Americas - Tirto.id","AIP Capital Announces Matt Stevens as Managing Director, Americas Tirto.id",https://news.google.com/rss/articles/CBMijwFBVV95cUxPV0FEeWFVeDNWcWtnRkVsZ3NTLXQyb1dHM1c0VWJSYy04NDR2WDdQWTBUbk9wR0YxRHhWX2VhNENMczNuVzFLZVlxdHl3Qm8yMGtETDBqUzNXQ2Ntbm9haDlhWjRrSnJXaGtHbXBFU3VjeDlHS3lMWUM2NmhENFdxUlJtdlhuLVhKMVBhenhDNA?oc=5,,2026-06-04T18:30:00.000Z,"AIP Capital Announces Matt Stevens as Managing Director, Americas Tirto.id"
viva-general,VIVA.co.id,,Media Vietnam Sentil Timnas Indonesia U-19: Kemenangan 3-0 Justru Tinggalkan Penyesalan,"Media Vietnam menyoroti kemenangan Timnas Indonesia U-19 atas Timor Leste. Meski menang 3-0, Garuda Muda disebut masih menyisakan penyesalan karena kalah selisih gol",https://www.viva.co.id/bola/1903461-media-vietnam-sentil-timnas-indonesia-u-19-kemenangan-3-0-justru-tinggalkan-penyesalan,,2026-06-04T18:30:00.000Z,"Media Vietnam menyoroti kemenangan Timnas Indonesia U-19 atas Timor Leste. Meski menang 3-0, Garuda Muda disebut masih menyisakan penyesalan karena kalah selisih gol"
viva-general,VIVA.co.id,,"Kilas Balik Kasus Korupsi Indonesia yang Menggemparkan Masyarakat, Terbaru Rugikan Negara Rp1 Triliun","Kasus MBG yang rugikan negara Rp1 triliun menambah daftar skandal besar di Indonesia. Dari e-KTP, Jiwasraya, ASABRI hingga korupsi timah, semuanya menggegerkan publik.",https://www.viva.co.id/berita/nasional/1903440-kilas-balik-kasus-korupsi-indonesia-yang-menggemparkan-masyarakat-terbaru-rugikan-negara-rp1-triliun,,2026-06-04T18:28:00.000Z,"Kasus MBG yang rugikan negara Rp1 triliun menambah daftar skandal besar di Indonesia. Dari e-KTP, Jiwasraya, ASABRI hingga korupsi timah, semuanya menggegerkan publik."
viva-general,VIVA.co.id,,Rahasia WhatsApp yang Jarang Diketahui,"Banyak pengguna belum tahu, WhatsApp memiliki fitur rahasia seperti Chat Lock, Secret Code, hingga penyembunyian status online yang dapat meningkatkan privasi dan aman.",https://www.viva.co.id/gaya-hidup/digilife/1903406-rahasia-whatsapp-yang-jarang-diketahui,,2026-06-04T18:24:00.000Z,"Banyak pengguna belum tahu, WhatsApp memiliki fitur rahasia seperti Chat Lock, Secret Code, hingga penyembunyian status online yang dapat meningkatkan privasi dan aman."
antara-general,ANTARA News,,Presiden copot Silmy Karim dari Wamen Imipas usai terjerat korupsi,ANTARA - Presiden Prabowo Subianto telah menandatangani surat pemberhentian Silmy Karim sebagai Wamen Imipas usai ia ...,https://www.antaranews.com/video/5594855/presiden-copot-silmy-karim-dari-wamen-imipas-usai-terjerat-korupsi,https://img.antaranews.com/cache/800x533/2026/06/PRESIDEN-COPOT-SILMY-KARIM-DARI-WAMEN-IMIPAS-USAI-TERJERAT-KORUPSI.jpg,2026-06-04T18:23:22.000Z,ANTARA - Presiden Prabowo Subianto telah menandatangani surat pemberhentian Silmy Karim sebagai Wamen Imipas usai ia ...
detik-general,Detik.com,,"30 Migran Ilegal Sembunyi dalam Truk Tangki di Turki, 1 Tersangka Ditangkap",Polisi Turki menemukan 30 migran bersembunyi dalam truk tangki dekat perbatasan Iran. Satu tersangka penyelundupan ditangkap.,https://news.detik.com/internasional/d-8518599/30-migran-ilegal-sembunyi-dalam-truk-tangki-di-turki-1-tersangka-ditangkap,https://akcdn.detik.net.id/community/media/visual/2024/05/30/ilustrasi-kejahatan_169.jpeg?w=360&q=90,2026-06-04T18:21:05.000Z,Polisi Turki menemukan 30 migran bersembunyi dalam truk tangki dekat perbatasan Iran. Satu tersangka penyelundupan ditangkap.
antara-general,ANTARA News,,Manchester United perpanjang kontrak kiper senior Tom Heaton,"Manchester United resmi memperpanjang kontrak kiper senior Tom Heaton selama satu tahun, demikian diumumkan melalui ...",https://www.antaranews.com/berita/5594919/manchester-united-perpanjang-kontrak-kiper-senior-tom-heaton,https://img.antaranews.com/cache/800x533/2026/06/05/1000037076.jpg,2026-06-04T18:19:56.000Z,"Manchester United resmi memperpanjang kontrak kiper senior Tom Heaton selama satu tahun, demikian diumumkan melalui ..."
viva-general,VIVA.co.id,,Jadwal Siaran Langsung Timnas Indonesia Vs Oman: Garuda Bawa Misi Balas Dendam 38 Tahun,Timnas Indonesia menghadapi Oman malam ini di FIFA Matchday 2026. Garuda memburu kemenangan perdana atas Samba Teluk sejak 1988 di hadapan publik SUGBK Senayan.,https://www.viva.co.id/bola/1903459-jadwal-siaran-langsung-timnas-indonesia-vs-oman-garuda-bawa-misi-balas-dendam-38-tahun,,2026-06-04T18:19:28.000Z,Timnas Indonesia menghadapi Oman malam ini di FIFA Matchday 2026. Garuda memburu kemenangan perdana atas Samba Teluk sejak 1988 di hadapan publik SUGBK Senayan.
republika-general,Republika,Karta Raharja Ucu,"TPA Sarimukti Kritis, Dedi Mulyadi Minta Bandung Raya Lakukan Hal Ini","REPUBLIKA.CO.ID, BANDUNG BARAT -- Operasional Tempat Pembuangan Akhir (TPA) Sarimukti di Kabupaten Bandung Barat (KBB), Jawa Barat berada di ujung tanduk. Usia pemakaian tempat pembuangan sampah dari wilayah Bandung...",https://rejabar.republika.co.id/berita/tg4dh6282/tpa-sarimukti-kritis-dedi-mulyadi-minta-bandung-raya-lakukan-hal-ini,https://static.republika.co.id/uploads/images/detailnews/kondisi-tpa-sarimukti-di-kabupaten-bandung-barat-pemprov_260605011723-673.jpg,2026-06-04T18:17:30.000Z,"REPUBLIKA.CO.ID, BANDUNG BARAT -- Operasional Tempat Pembuangan Akhir (TPA) Sarimukti di Kabupaten Bandung Barat (KBB), Jawa Barat berada di ujung tanduk. Usia pemakaian tempat pembuangan sampah dari wilayah Bandung..."
cnn-sports,CNN Indonesia Olahraga,,Indonesia Short Course Emerging Series Jalan Menuju Olimpiade LA,"Ketua Federasi Akuatik DKI Jakarta, Ade Jona, berharap Indonesia Short Course Emerging Series 2026 jadi langkah menuju Olimpiade.",https://www.cnnindonesia.com/olahraga/20260605000910-178-1365526/indonesia-short-course-emerging-series-jalan-menuju-olimpiade-la,https://akcdn.detik.net.id/visual/2026/06/05/federasi-akuatik-dki-jakarta-1780593298276_169.jpeg?w=360&q=90,2026-06-04T18:15:33.000Z,"Ketua Federasi Akuatik DKI Jakarta, Ade Jona, berharap Indonesia Short Course Emerging Series 2026 jadi langkah menuju Olimpiade."
republika-general,Republika,antara,Diskominfo OKU Bangun Mini BTS untuk Atasi Blank Spot di Desa,"REPUBLIKA.CO.ID, BATURAJA, – Dinas Komunikasi dan Informatika (Diskominfo) Kabupaten Ogan Komering Ulu (OKU), Sumatera Selatan, mengambil langkah dengan membangun mini base transceiver station (BTS) untuk mengatasi wilayah tanpa sinyal...",https://news.republika.co.id/berita/tg4dd76630000/diskominfo-oku-bangun-mini-bts-untuk-atasi-blank-spot-di-desa,https://static.republika.co.id/uploads/images/detailnews/024105800-1780596907-IMG_20260604_200606jpg.jpg,2026-06-04T18:15:07.000Z,"REPUBLIKA.CO.ID, BATURAJA, – Dinas Komunikasi dan Informatika (Diskominfo) Kabupaten Ogan Komering Ulu (OKU), Sumatera Selatan, mengambil langkah dengan membangun mini base transceiver station (BTS) untuk mengatasi wilayah tanpa sinyal..."
tribunnews-general,Tribunnews.com,,Menekraf Riefky: Film Animasi Indonesia Mulai Dilirik Pasar Luar Negeri - Tribunnews.com,Menekraf Riefky: Film Animasi Indonesia Mulai Dilirik Pasar Luar Negeri Tribunnews.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxPYktwSk4wT3FYUlA4dmRkajgyeHdtMy1sSXBwWktBSmVjRXF1TmRycVdOTkxpN2tFY2NXdDBGdmZOZWk3SWZxQ0NLSDR5NWlpUDF4RTBZRHhEZ29KX3BQR3dzbnF3TW1uU1RYSVY5MmEza0ZBQUVjUks3NXNHd2l1Z2l4a19nbTlHUm83cVVFLVpvcnJmUERDLTFPbjY5MmtBS2w1aEVsck1fVGxTa2R3SdIBswFBVV95cUxOMjhXdkw5ZlM0cTk5SXRwQ2pUSTV4WTh0RkV0eGZnUFlMVFdZSUFoemRHMHl0UnNicmV4eUxNMGYwOGtPR1dESTRNMjd3RnlrYndwTGp1aGNoMnpZNDBETkh3YWFzYnlNMUJSZlotQ18zX0dxQXFBclY3RTRzSm1STmQ0Y2Zac0hwT1BVcDItclo0cFdlbGt4cC1tQzBna1h0WlZTUW45MXQ4LUhDeGZDWm5yUQ?oc=5,,2026-06-04T18:15:02.000Z,Menekraf Riefky: Film Animasi Indonesia Mulai Dilirik Pasar Luar Negeri Tribunnews.com
viva-general,VIVA.co.id,,Masa Lalu Sarwendah Terbongkar! Mantan Bos Cherrybelle Ngaku Pernah Dibully,Nama Sarwendah eks Cherrybelle menjadi sorotan publik di tengah polemik yang masih berlangsung terkait persoalan nafkah dan pertemuan anak dengan Ruben Onsu.,https://www.viva.co.id/gaya-hidup/showbiz/1903313-masa-lalu-sarwendah-terbongkar-mantan-bos-cherrybelle-ngaku-pernah-dibully,,2026-06-04T18:12:00.000Z,Nama Sarwendah eks Cherrybelle menjadi sorotan publik di tengah polemik yang masih berlangsung terkait persoalan nafkah dan pertemuan anak dengan Ruben Onsu.
liputan6-sports,Liputan6.com Bola,,Liverpool Intensifkan Perburuan Wonderkid Hertha Berlin,"Liverpool mengintensifkan perburuan Kennet Eichhorn dari Hertha BSC. Namun, The Reds harus menghadapi persaingan sengit dari rival-rival besar.",https://www.liputan6.com/bola/read/7669558/liverpool-intensifkan-perburuan-wonderkid-hertha-berlin,https://cdn1-production-images-kly.akamaized.net/fiXeK-lW-ll8h5TmVQfLaJoGBdU=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/2216048/original/084255000_1526474163-000_DV140637.jpg,2026-06-04T18:09:41.000Z,"Liverpool mengintensifkan perburuan Kennet Eichhorn dari Hertha BSC. Namun, The Reds harus menghadapi persaingan sengit dari rival-rival besar."
viva-general,VIVA.co.id,,"Terpopuler: Nasib Emil Audero di Italia Jelang Timnas Indonesia Vs Oman, Calon Pemain Naturalisasi Pakai Jersey Garuda","4 berita tentang bola ini menjadi yang banyak dibaca di VIVA pada Kamis (5/6/2026). Mulai dari nasib kiper Timnas Indonesia, Emil Audero hingga calon pemain naturalisasi.",https://www.viva.co.id/bola/1903457-terpopuler-nasib-emil-audero-di-italia-jelang-timnas-indonesia-vs-oman-calon-pemain-naturalisasi-pakai-jersey-garuda,,2026-06-04T18:07:38.000Z,"4 berita tentang bola ini menjadi yang banyak dibaca di VIVA pada Kamis (5/6/2026). Mulai dari nasib kiper Timnas Indonesia, Emil Audero hingga calon pemain naturalisasi."
antara-general,ANTARA News,,Jamaah haji keluar RS di Arab Saudi akan dipulangkan lebih cepat,Kementerian Haji dan Umrah (Kemenhaj) memastikan jamaah haji Indonesia yang baru keluar dari rumah sakit (RS) di Arab ...,https://www.antaranews.com/berita/5594915/jamaah-haji-keluar-rs-di-arab-saudi-akan-dipulangkan-lebih-cepat,https://img.antaranews.com/cache/800x533/2026/06/05/1000108735.jpg,2026-06-04T18:01:56.000Z,Kementerian Haji dan Umrah (Kemenhaj) memastikan jamaah haji Indonesia yang baru keluar dari rumah sakit (RS) di Arab ...
detik-sports,DetikSport Sepakbola,,Tentang Sponsor Piala Dunia 2026,"Event olahraga besar dunia tidak pernah lepas dari yang namanya sponsor, termasuk Piala Dunia 2026. Sebesar apa sih uang yang masuk ke kantung FIFA?",https://sport.detik.com/sepakbola/bola-dunia/d-8518573/tentang-sponsor-piala-dunia-2026,https://akcdn.detik.net.id/community/media/visual/2025/12/17/piala-dunia-2026-1765985212597_169.jpeg?w=360&q=90,2026-06-04T18:00:40.000Z,"Event olahraga besar dunia tidak pernah lepas dari yang namanya sponsor, termasuk Piala Dunia 2026. Sebesar apa sih uang yang masuk ke kantung FIFA?"
cnn-general,CNN Indonesia Nasional,,Istana Ungkap Pelantikan Pimpinan Baru BGN Digelar Pekan Depan,Istana merencanakan pelantikan tiga pimpinan baru BGN pengganti Dadan Hindayana Cs oleh Presiden Prabowo digelar pekan depan.,https://www.cnnindonesia.com/nasional/20260604214739-32-1365518/istana-ungkap-pelantikan-pimpinan-baru-bgn-digelar-pekan-depan,https://akcdn.detik.net.id/visual/2026/06/04/mensesneg-sampaikan-keterangan-pers-1780579812774_169.jpeg?w=360&q=90,2026-06-04T18:00:39.000Z,Istana merencanakan pelantikan tiga pimpinan baru BGN pengganti Dadan Hindayana Cs oleh Presiden Prabowo digelar pekan depan.
republika-general,Republika,antara,Disperindag Bali Petakan Komoditas Penyumbang Inflasi Jelang Galungan,"REPUBLIKA.CO.ID, DENPASAR, – Dinas Perindustrian dan Perdagangan (Disperindag) Bali mulai memetakan komoditas strategis yang berpotensi menyumbang inflasi menjelang Hari Raya Galungan dan Kuningan pada 17 hingga 27 Juni 2026....",https://news.republika.co.id/berita/tg4cob9030000/disperindag-bali-petakan-komoditas-penyumbang-inflasi-jelang-galungan,https://static.republika.co.id/uploads/images/detailnews/010428600-1780596011-IMG_3050jpeg.jpeg,2026-06-04T18:00:11.000Z,"REPUBLIKA.CO.ID, DENPASAR, – Dinas Perindustrian dan Perdagangan (Disperindag) Bali mulai memetakan komoditas strategis yang berpotensi menyumbang inflasi menjelang Hari Raya Galungan dan Kuningan pada 17 hingga 27 Juni 2026...."
kumparan-general,Kumparan,,Memahami Koreksi Elektrostatik Coulomb pada Gas Fermi Terdegenerasi - kumparan.com - Kumparan.com,Memahami Koreksi Elektrostatik Coulomb pada Gas Fermi Terdegenerasi - kumparan.com Kumparan.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxQSWJvYVZPWThaUlpENzIyb2VLZFZHUkVYaHJrUFNsb3hKUGdQeXNXLWpkazVNb2tzUXBCLVBDOGlBazlQTThmRmtjNERIY2VkajdlbHB3QXBpN0ZPYzhtcmo1bl9aY285LVdmTlhkc0g5cFJwckMycndsYVdNWlFHVk9VNmwwYnJBTVVjajN1RWtEaDd1Y2dMOU9pdWJkMzFrVWxLZ19kdXFCVmVTSjdwdEgybmdGSy10WU5YdkVn0gHGAUFVX3lxTE5GTWhWbDBld3YyaUFEOEVRY3dUNnhKV3ByQXpZQ1BJWkc3NHJFUWxLWkJ4dlc5blZLTGtuQnVHbzRVc2owRjQxbHRPbi1BSy1uem9QTk1ual9pOC1qQzNSay0zaFZyRmptREU5UE9pY2JOcng5YzlOemFSemwtMTJIWnFoVGFMdWxxXzAzWDZjcEx4b3J6TmlIS2dmZktsQUZrUUVLUFVBeDJFTGVaMlV3R2xHdWhRc2VDa3JPSDVMQW1IakxmZw?oc=5,,2026-06-04T18:00:00.000Z,Memahami Koreksi Elektrostatik Coulomb pada Gas Fermi Terdegenerasi - kumparan.com Kumparan.com
